zipcode,office,official,phones,emails,website
90036,Los Angeles City Attorney,Tony Thurmond,['(916) 319-0800'],,
90036,Los Angeles City Controller,Fiona Ma,['(916) 653-2995'],,
90036,Los Angeles Mayor,Xavier Becerra,['(916) 445-9555'],,
94526,Governor of California,Gavin Newsom,['(916) 445-2841'],,
94526,Lieutenant Governor of California,Eleni Kounalakis,['(916) 445-8994'],,
94526,CA Supreme Court Justice,Mariano-Florentino Cuéllar,['(415) 865-7000'],,
94526,CA State Superintendent of Public Instruction,Goodwin H. Liu,['(415) 865-7000'],,
94526,CA State Treasurer,Carol A. Corrigan,['(415) 865-7000'],,
94526,CA Attorney General,Tani G. Cantil-Sakauye,['(415) 865-7000'],,
94526,CA State Controller,Joshua P. Groban,['(415) 865-7000'],,
94526,CA Insurance Commissioner,Ming W. Chin,['(415) 865-7000'],,
94526,CA Secretary of State,Leondra R. Kruger,['(415) 865-7000'],,
93940,Governor of California,Gavin Newsom,['(916) 445-2841'],,
93940,Lieutenant Governor of California,Eleni Kounalakis,['(916) 445-8994'],,
93940,CA Supreme Court Justice,Mariano-Florentino Cuéllar,['(415) 865-7000'],,
93940,CA State Superintendent of Public Instruction,Goodwin H. Liu,['(415) 865-7000'],,
93940,CA State Treasurer,Carol A. Corrigan,['(415) 865-7000'],,
93940,CA Attorney General,Tani G. Cantil-Sakauye,['(415) 865-7000'],,
93940,CA State Controller,Joshua P. Groban,['(415) 865-7000'],,
93940,CA Insurance Commissioner,Ming W. Chin,['(415) 865-7000'],,
93940,CA Secretary of State,Leondra R. Kruger,['(415) 865-7000'],,
95928,Governor of California,Gavin Newsom,['(916) 445-2841'],,
95928,Lieutenant Governor of California,Eleni Kounalakis,['(916) 445-8994'],,
95928,CA Supreme Court Justice,Mariano-Florentino Cuéllar,['(415) 865-7000'],,
95928,CA State Superintendent of Public Instruction,Goodwin H. Liu,['(415) 865-7000'],,
95928,CA State Treasurer,Carol A. Corrigan,['(415) 865-7000'],,
95928,CA Attorney General,Tani G. Cantil-Sakauye,['(415) 865-7000'],,
95928,CA State Controller,Joshua P. Groban,['(415) 865-7000'],,
95928,CA Insurance Commissioner,Ming W. Chin,['(415) 865-7000'],,
95928,CA Secretary of State,Leondra R. Kruger,['(415) 865-7000'],,
95128,Governor of California,Gavin Newsom,['(916) 445-2841'],,
95128,Lieutenant Governor of California,Eleni Kounalakis,['(916) 445-8994'],,
95128,CA Supreme Court Justice,Mariano-Florentino Cuéllar,['(415) 865-7000'],,
95128,CA State Superintendent of Public Instruction,Goodwin H. Liu,['(415) 865-7000'],,
95128,CA State Treasurer,Carol A. Corrigan,['(415) 865-7000'],,
95128,CA Attorney General,Tani G. Cantil-Sakauye,['(415) 865-7000'],,
95128,CA State Controller,Joshua P. Groban,['(415) 865-7000'],,
95128,CA Insurance Commissioner,Ming W. Chin,['(415) 865-7000'],,
95128,CA Secretary of State,Leondra R. Kruger,['(415) 865-7000'],,
91780,Governor of California,Gavin Newsom,['(916) 445-2841'],,
91780,Lieutenant Governor of California,Eleni Kounalakis,['(916) 445-8994'],,
91780,CA Supreme Court Justice,Mariano-Florentino Cuéllar,['(415) 865-7000'],,
91780,CA State Superintendent of Public Instruction,Goodwin H. Liu,['(415) 865-7000'],,
91780,CA State Treasurer,Carol A. Corrigan,['(415) 865-7000'],,
91780,CA Attorney General,Tani G. Cantil-Sakauye,['(415) 865-7000'],,
91780,CA State Controller,Joshua P. Groban,['(415) 865-7000'],,
91780,CA Insurance Commissioner,Ming W. Chin,['(415) 865-7000'],,
91780,CA Secretary of State,Leondra R. Kruger,['(415) 865-7000'],,
94523,Governor of California,Gavin Newsom,['(916) 445-2841'],,
94523,Lieutenant Governor of California,Eleni Kounalakis,['(916) 445-8994'],,
94523,CA Supreme Court Justice,Mariano-Florentino Cuéllar,['(415) 865-7000'],,
94523,CA State Superintendent of Public Instruction,Goodwin H. Liu,['(415) 865-7000'],,
94523,CA State Treasurer,Carol A. Corrigan,['(415) 865-7000'],,
94523,CA Attorney General,Tani G. Cantil-Sakauye,['(415) 865-7000'],,
94523,CA State Controller,Joshua P. Groban,['(415) 865-7000'],,
94523,CA Insurance Commissioner,Ming W. Chin,['(415) 865-7000'],,
94523,CA Secretary of State,Leondra R. Kruger,['(415) 865-7000'],,
90038,Governor of California,Gavin Newsom,['(916) 445-2841'],,
90038,Lieutenant Governor of California,Eleni Kounalakis,['(916) 445-8994'],,
90038,CA Supreme Court Justice,Mariano-Florentino Cuéllar,['(415) 865-7000'],,
90038,CA State Superintendent of Public Instruction,Goodwin H. Liu,['(415) 865-7000'],,
90038,CA State Treasurer,Carol A. Corrigan,['(415) 865-7000'],,
90038,CA Attorney General,Tani G. Cantil-Sakauye,['(415) 865-7000'],,
90038,CA State Controller,Joshua P. Groban,['(415) 865-7000'],,
90038,CA Insurance Commissioner,Ming W. Chin,['(415) 865-7000'],,
90038,CA Secretary of State,Leondra R. Kruger,['(415) 865-7000'],,
90038,Los Angeles City Attorney,Tony Thurmond,['(916) 319-0800'],,
90038,Los Angeles City Controller,Fiona Ma,['(916) 653-2995'],,
90038,Los Angeles Mayor,Xavier Becerra,['(916) 445-9555'],,
95688,Governor of California,Gavin Newsom,['(916) 445-2841'],,
95688,Lieutenant Governor of California,Eleni Kounalakis,['(916) 445-8994'],,
95688,CA Supreme Court Justice,Mariano-Florentino Cuéllar,['(415) 865-7000'],,
95688,CA State Superintendent of Public Instruction,Goodwin H. Liu,['(415) 865-7000'],,
95688,CA State Treasurer,Carol A. Corrigan,['(415) 865-7000'],,
95688,CA Attorney General,Tani G. Cantil-Sakauye,['(415) 865-7000'],,
95688,CA State Controller,Joshua P. Groban,['(415) 865-7000'],,
95688,CA Insurance Commissioner,Ming W. Chin,['(415) 865-7000'],,
95688,CA Secretary of State,Leondra R. Kruger,['(415) 865-7000'],,
93060,Governor of California,Gavin Newsom,['(916) 445-2841'],,
93060,Lieutenant Governor of California,Eleni Kounalakis,['(916) 445-8994'],,
93060,CA Supreme Court Justice,Mariano-Florentino Cuéllar,['(415) 865-7000'],,
93060,CA State Superintendent of Public Instruction,Goodwin H. Liu,['(415) 865-7000'],,
93060,CA State Treasurer,Carol A. Corrigan,['(415) 865-7000'],,
93060,CA Attorney General,Tani G. Cantil-Sakauye,['(415) 865-7000'],,
93060,CA State Controller,Joshua P. Groban,['(415) 865-7000'],,
93060,CA Insurance Commissioner,Ming W. Chin,['(415) 865-7000'],,
93060,CA Secretary of State,Leondra R. Kruger,['(415) 865-7000'],,
94404,Governor of California,Gavin Newsom,['(916) 445-2841'],,
94404,Lieutenant Governor of California,Eleni Kounalakis,['(916) 445-8994'],,
94404,CA Supreme Court Justice,Mariano-Florentino Cuéllar,['(415) 865-7000'],,
94404,CA State Superintendent of Public Instruction,Goodwin H. Liu,['(415) 865-7000'],,
94404,CA State Treasurer,Carol A. Corrigan,['(415) 865-7000'],,
94404,CA Attorney General,Tani G. Cantil-Sakauye,['(415) 865-7000'],,
94404,CA State Controller,Joshua P. Groban,['(415) 865-7000'],,
94404,CA Insurance Commissioner,Ming W. Chin,['(415) 865-7000'],,
94404,CA Secretary of State,Leondra R. Kruger,['(415) 865-7000'],,
91007,Governor of California,Gavin Newsom,['(916) 445-2841'],,
91007,Lieutenant Governor of California,Eleni Kounalakis,['(916) 445-8994'],,
91007,CA Supreme Court Justice,Mariano-Florentino Cuéllar,['(415) 865-7000'],,
91007,CA State Superintendent of Public Instruction,Goodwin H. Liu,['(415) 865-7000'],,
91007,CA State Treasurer,Carol A. Corrigan,['(415) 865-7000'],,
91007,CA Attorney General,Tani G. Cantil-Sakauye,['(415) 865-7000'],,
91007,CA State Controller,Joshua P. Groban,['(415) 865-7000'],,
91007,CA Insurance Commissioner,Ming W. Chin,['(415) 865-7000'],,
91007,CA Secretary of State,Leondra R. Kruger,['(415) 865-7000'],,
95407,Governor of California,Gavin Newsom,['(916) 445-2841'],,
95407,Lieutenant Governor of California,Eleni Kounalakis,['(916) 445-8994'],,
95407,CA Supreme Court Justice,Mariano-Florentino Cuéllar,['(415) 865-7000'],,
95407,CA State Superintendent of Public Instruction,Goodwin H. Liu,['(415) 865-7000'],,
95407,CA State Treasurer,Carol A. Corrigan,['(415) 865-7000'],,
95407,CA Attorney General,Tani G. Cantil-Sakauye,['(415) 865-7000'],,
95407,CA State Controller,Joshua P. Groban,['(415) 865-7000'],,
95407,CA Insurance Commissioner,Ming W. Chin,['(415) 865-7000'],,
95407,CA Secretary of State,Leondra R. Kruger,['(415) 865-7000'],,
90008,Governor of California,Gavin Newsom,['(916) 445-2841'],,
90008,Lieutenant Governor of California,Eleni Kounalakis,['(916) 445-8994'],,
90008,CA Supreme Court Justice,Mariano-Florentino Cuéllar,['(415) 865-7000'],,
90008,CA State Superintendent of Public Instruction,Goodwin H. Liu,['(415) 865-7000'],,
90008,CA State Treasurer,Carol A. Corrigan,['(415) 865-7000'],,
90008,CA Attorney General,Tani G. Cantil-Sakauye,['(415) 865-7000'],,
90008,CA State Controller,Joshua P. Groban,['(415) 865-7000'],,
90008,CA Insurance Commissioner,Ming W. Chin,['(415) 865-7000'],,
90008,CA Secretary of State,Leondra R. Kruger,['(415) 865-7000'],,
95209,Governor of California,Gavin Newsom,['(916) 445-2841'],,
95209,Lieutenant Governor of California,Eleni Kounalakis,['(916) 445-8994'],,
95209,CA Supreme Court Justice,Mariano-Florentino Cuéllar,['(415) 865-7000'],,
95209,CA State Superintendent of Public Instruction,Goodwin H. Liu,['(415) 865-7000'],,
95209,CA State Treasurer,Carol A. Corrigan,['(415) 865-7000'],,
95209,CA Attorney General,Tani G. Cantil-Sakauye,['(415) 865-7000'],,
95209,CA State Controller,Joshua P. Groban,['(415) 865-7000'],,
95209,CA Insurance Commissioner,Ming W. Chin,['(415) 865-7000'],,
95209,CA Secretary of State,Leondra R. Kruger,['(415) 865-7000'],,
90302,Governor of California,Gavin Newsom,['(916) 445-2841'],,
90302,Lieutenant Governor of California,Eleni Kounalakis,['(916) 445-8994'],,
90302,CA Supreme Court Justice,Mariano-Florentino Cuéllar,['(415) 865-7000'],,
90302,CA State Superintendent of Public Instruction,Goodwin H. Liu,['(415) 865-7000'],,
90302,CA State Treasurer,Carol A. Corrigan,['(415) 865-7000'],,
90302,CA Attorney General,Tani G. Cantil-Sakauye,['(415) 865-7000'],,
90302,CA State Controller,Joshua P. Groban,['(415) 865-7000'],,
90302,CA Insurance Commissioner,Ming W. Chin,['(415) 865-7000'],,
90302,CA Secretary of State,Leondra R. Kruger,['(415) 865-7000'],,
94621,Governor of California,Gavin Newsom,['(916) 445-2841'],,
94621,Lieutenant Governor of California,Eleni Kounalakis,['(916) 445-8994'],,
94621,CA Supreme Court Justice,Mariano-Florentino Cuéllar,['(415) 865-7000'],,
94621,CA State Superintendent of Public Instruction,Goodwin H. Liu,['(415) 865-7000'],,
94621,CA State Treasurer,Carol A. Corrigan,['(415) 865-7000'],,
94621,CA Attorney General,Tani G. Cantil-Sakauye,['(415) 865-7000'],,
94621,CA State Controller,Joshua P. Groban,['(415) 865-7000'],,
94621,CA Insurance Commissioner,Ming W. Chin,['(415) 865-7000'],,
94621,CA Secretary of State,Leondra R. Kruger,['(415) 865-7000'],,
94621,Oakland City Auditor,Tony Thurmond,['(916) 319-0800'],,
94621,Oakland City Attorney,Fiona Ma,['(916) 653-2995'],,
94621,Oakland City Council Member,Xavier Becerra,['(916) 445-9555'],,
94621,Oakland Mayor,Betty T. Yee,['(916) 445-2636'],,
91321,Governor of California,Gavin Newsom,['(916) 445-2841'],,
91321,Lieutenant Governor of California,Eleni Kounalakis,['(916) 445-8994'],,
91321,CA Supreme Court Justice,Mariano-Florentino Cuéllar,['(415) 865-7000'],,
91321,CA State Superintendent of Public Instruction,Goodwin H. Liu,['(415) 865-7000'],,
91321,CA State Treasurer,Carol A. Corrigan,['(415) 865-7000'],,
91321,CA Attorney General,Tani G. Cantil-Sakauye,['(415) 865-7000'],,
91321,CA State Controller,Joshua P. Groban,['(415) 865-7000'],,
91321,CA Insurance Commissioner,Ming W. Chin,['(415) 865-7000'],,
91321,CA Secretary of State,Leondra R. Kruger,['(415) 865-7000'],,
95825,Governor of California,Gavin Newsom,['(916) 445-2841'],,
95825,Lieutenant Governor of California,Eleni Kounalakis,['(916) 445-8994'],,
95825,CA Supreme Court Justice,Mariano-Florentino Cuéllar,['(415) 865-7000'],,
95825,CA State Superintendent of Public Instruction,Goodwin H. Liu,['(415) 865-7000'],,
95825,CA State Treasurer,Carol A. Corrigan,['(415) 865-7000'],,
95825,CA Attorney General,Tani G. Cantil-Sakauye,['(415) 865-7000'],,
95825,CA State Controller,Joshua P. Groban,['(415) 865-7000'],,
95825,CA Insurance Commissioner,Ming W. Chin,['(415) 865-7000'],,
95825,CA Secretary of State,Leondra R. Kruger,['(415) 865-7000'],,
95358,Governor of California,Gavin Newsom,['(916) 445-2841'],,
95358,Lieutenant Governor of California,Eleni Kounalakis,['(916) 445-8994'],,
95358,CA Supreme Court Justice,Mariano-Florentino Cuéllar,['(415) 865-7000'],,
95358,CA State Superintendent of Public Instruction,Goodwin H. Liu,['(415) 865-7000'],,
95358,CA State Treasurer,Carol A. Corrigan,['(415) 865-7000'],,
95358,CA Attorney General,Tani G. Cantil-Sakauye,['(415) 865-7000'],,
95358,CA State Controller,Joshua P. Groban,['(415) 865-7000'],,
95358,CA Insurance Commissioner,Ming W. Chin,['(415) 865-7000'],,
95358,CA Secretary of State,Leondra R. Kruger,['(415) 865-7000'],,
91803,Governor of California,Gavin Newsom,['(916) 445-2841'],,
91803,Lieutenant Governor of California,Eleni Kounalakis,['(916) 445-8994'],,
91803,CA Supreme Court Justice,Mariano-Florentino Cuéllar,['(415) 865-7000'],,
91803,CA State Superintendent of Public Instruction,Goodwin H. Liu,['(415) 865-7000'],,
91803,CA State Treasurer,Carol A. Corrigan,['(415) 865-7000'],,
91803,CA Attorney General,Tani G. Cantil-Sakauye,['(415) 865-7000'],,
91803,CA State Controller,Joshua P. Groban,['(415) 865-7000'],,
91803,CA Insurance Commissioner,Ming W. Chin,['(415) 865-7000'],,
91803,CA Secretary of State,Leondra R. Kruger,['(415) 865-7000'],,
95678,Governor of California,Gavin Newsom,['(916) 445-2841'],,
95678,Lieutenant Governor of California,Eleni Kounalakis,['(916) 445-8994'],,
95678,CA Supreme Court Justice,Mariano-Florentino Cuéllar,['(415) 865-7000'],,
95678,CA State Superintendent of Public Instruction,Goodwin H. Liu,['(415) 865-7000'],,
95678,CA State Treasurer,Carol A. Corrigan,['(415) 865-7000'],,
95678,CA Attorney General,Tani G. Cantil-Sakauye,['(415) 865-7000'],,
95678,CA State Controller,Joshua P. Groban,['(415) 865-7000'],,
95678,CA Insurance Commissioner,Ming W. Chin,['(415) 865-7000'],,
95678,CA Secretary of State,Leondra R. Kruger,['(415) 865-7000'],,
95678,Roseville City Council Member,Tony Thurmond,['(916) 319-0800'],,
90012,Governor of California,Gavin Newsom,['(916) 445-2841'],,
90012,Lieutenant Governor of California,Eleni Kounalakis,['(916) 445-8994'],,
90012,CA Supreme Court Justice,Mariano-Florentino Cuéllar,['(415) 865-7000'],,
90012,CA State Superintendent of Public Instruction,Goodwin H. Liu,['(415) 865-7000'],,
90012,CA State Treasurer,Carol A. Corrigan,['(415) 865-7000'],,
90012,CA Attorney General,Tani G. Cantil-Sakauye,['(415) 865-7000'],,
90012,CA State Controller,Joshua P. Groban,['(415) 865-7000'],,
90012,CA Insurance Commissioner,Ming W. Chin,['(415) 865-7000'],,
90012,CA Secretary of State,Leondra R. Kruger,['(415) 865-7000'],,
90012,Los Angeles City Attorney,Tony Thurmond,['(916) 319-0800'],,
90012,Los Angeles City Controller,Fiona Ma,['(916) 653-2995'],,
90012,Los Angeles Mayor,Xavier Becerra,['(916) 445-9555'],,
95070,Governor of California,Gavin Newsom,['(916) 445-2841'],,
95070,Lieutenant Governor of California,Eleni Kounalakis,['(916) 445-8994'],,
95070,CA Supreme Court Justice,Mariano-Florentino Cuéllar,['(415) 865-7000'],,
95070,CA State Superintendent of Public Instruction,Goodwin H. Liu,['(415) 865-7000'],,
95070,CA State Treasurer,Carol A. Corrigan,['(415) 865-7000'],,
95070,CA Attorney General,Tani G. Cantil-Sakauye,['(415) 865-7000'],,
95070,CA State Controller,Joshua P. Groban,['(415) 865-7000'],,
95070,CA Insurance Commissioner,Ming W. Chin,['(415) 865-7000'],,
95070,CA Secretary of State,Leondra R. Kruger,['(415) 865-7000'],,
95824,Governor of California,Gavin Newsom,['(916) 445-2841'],,
95824,Lieutenant Governor of California,Eleni Kounalakis,['(916) 445-8994'],,
95824,CA Supreme Court Justice,Mariano-Florentino Cuéllar,['(415) 865-7000'],,
95824,CA State Superintendent of Public Instruction,Goodwin H. Liu,['(415) 865-7000'],,
95824,CA State Treasurer,Carol A. Corrigan,['(415) 865-7000'],,
95824,CA Attorney General,Tani G. Cantil-Sakauye,['(415) 865-7000'],,
95824,CA State Controller,Joshua P. Groban,['(415) 865-7000'],,
95824,CA Insurance Commissioner,Ming W. Chin,['(415) 865-7000'],,
95824,CA Secretary of State,Leondra R. Kruger,['(415) 865-7000'],,
95204,Governor of California,Gavin Newsom,['(916) 445-2841'],,
95204,Lieutenant Governor of California,Eleni Kounalakis,['(916) 445-8994'],,
95204,CA Supreme Court Justice,Mariano-Florentino Cuéllar,['(415) 865-7000'],,
95204,CA State Superintendent of Public Instruction,Goodwin H. Liu,['(415) 865-7000'],,
95204,CA State Treasurer,Carol A. Corrigan,['(415) 865-7000'],,
95204,CA Attorney General,Tani G. Cantil-Sakauye,['(415) 865-7000'],,
95204,CA State Controller,Joshua P. Groban,['(415) 865-7000'],,
95204,CA Insurance Commissioner,Ming W. Chin,['(415) 865-7000'],,
95204,CA Secretary of State,Leondra R. Kruger,['(415) 865-7000'],,
91791,Governor of California,Gavin Newsom,['(916) 445-2841'],,
91791,Lieutenant Governor of California,Eleni Kounalakis,['(916) 445-8994'],,
91791,CA Supreme Court Justice,Mariano-Florentino Cuéllar,['(415) 865-7000'],,
91791,CA State Superintendent of Public Instruction,Goodwin H. Liu,['(415) 865-7000'],,
91791,CA State Treasurer,Carol A. Corrigan,['(415) 865-7000'],,
91791,CA Attorney General,Tani G. Cantil-Sakauye,['(415) 865-7000'],,
91791,CA State Controller,Joshua P. Groban,['(415) 865-7000'],,
91791,CA Insurance Commissioner,Ming W. Chin,['(415) 865-7000'],,
91791,CA Secretary of State,Leondra R. Kruger,['(415) 865-7000'],,
91214,Governor of California,Gavin Newsom,['(916) 445-2841'],,
91214,Lieutenant Governor of California,Eleni Kounalakis,['(916) 445-8994'],,
91214,CA Supreme Court Justice,Mariano-Florentino Cuéllar,['(415) 865-7000'],,
91214,CA State Superintendent of Public Instruction,Goodwin H. Liu,['(415) 865-7000'],,
91214,CA State Treasurer,Carol A. Corrigan,['(415) 865-7000'],,
91214,CA Attorney General,Tani G. Cantil-Sakauye,['(415) 865-7000'],,
91214,CA State Controller,Joshua P. Groban,['(415) 865-7000'],,
91214,CA Insurance Commissioner,Ming W. Chin,['(415) 865-7000'],,
91214,CA Secretary of State,Leondra R. Kruger,['(415) 865-7000'],,
94102,Governor of California,Gavin Newsom,['(916) 445-2841'],,
94102,Lieutenant Governor of California,Eleni Kounalakis,['(916) 445-8994'],,
94102,CA Supreme Court Justice,Mariano-Florentino Cuéllar,['(415) 865-7000'],,
94102,CA State Superintendent of Public Instruction,Goodwin H. Liu,['(415) 865-7000'],,
94102,CA State Treasurer,Carol A. Corrigan,['(415) 865-7000'],,
94102,CA Attorney General,Tani G. Cantil-Sakauye,['(415) 865-7000'],,
94102,CA State Controller,Joshua P. Groban,['(415) 865-7000'],,
94102,CA Insurance Commissioner,Ming W. Chin,['(415) 865-7000'],,
94102,CA Secretary of State,Leondra R. Kruger,['(415) 865-7000'],,
93657,Governor of California,Gavin Newsom,['(916) 445-2841'],,
93657,Lieutenant Governor of California,Eleni Kounalakis,['(916) 445-8994'],,
93657,CA Supreme Court Justice,Mariano-Florentino Cuéllar,['(415) 865-7000'],,
93657,CA State Superintendent of Public Instruction,Goodwin H. Liu,['(415) 865-7000'],,
93657,CA State Treasurer,Carol A. Corrigan,['(415) 865-7000'],,
93657,CA Attorney General,Tani G. Cantil-Sakauye,['(415) 865-7000'],,
93657,CA State Controller,Joshua P. Groban,['(415) 865-7000'],,
93657,CA Insurance Commissioner,Ming W. Chin,['(415) 865-7000'],,
93657,CA Secretary of State,Leondra R. Kruger,['(415) 865-7000'],,
94602,Governor of California,Gavin Newsom,['(916) 445-2841'],,
94602,Lieutenant Governor of California,Eleni Kounalakis,['(916) 445-8994'],,
94602,CA Supreme Court Justice,Mariano-Florentino Cuéllar,['(415) 865-7000'],,
94602,CA State Superintendent of Public Instruction,Goodwin H. Liu,['(415) 865-7000'],,
94602,CA State Treasurer,Carol A. Corrigan,['(415) 865-7000'],,
94602,CA Attorney General,Tani G. Cantil-Sakauye,['(415) 865-7000'],,
94602,CA State Controller,Joshua P. Groban,['(415) 865-7000'],,
94602,CA Insurance Commissioner,Ming W. Chin,['(415) 865-7000'],,
94602,CA Secretary of State,Leondra R. Kruger,['(415) 865-7000'],,
94602,Oakland City Auditor,Tony Thurmond,['(916) 319-0800'],,
94602,Oakland City Attorney,Fiona Ma,['(916) 653-2995'],,
94602,Oakland City Council Member,Xavier Becerra,['(916) 445-9555'],,
94602,Oakland Mayor,Betty T. Yee,['(916) 445-2636'],,
92308,Governor of California,Gavin Newsom,['(916) 445-2841'],,
92308,Lieutenant Governor of California,Eleni Kounalakis,['(916) 445-8994'],,
92308,CA Supreme Court Justice,Mariano-Florentino Cuéllar,['(415) 865-7000'],,
92308,CA State Superintendent of Public Instruction,Goodwin H. Liu,['(415) 865-7000'],,
92308,CA State Treasurer,Carol A. Corrigan,['(415) 865-7000'],,
92308,CA Attorney General,Tani G. Cantil-Sakauye,['(415) 865-7000'],,
92308,CA State Controller,Joshua P. Groban,['(415) 865-7000'],,
92308,CA Insurance Commissioner,Ming W. Chin,['(415) 865-7000'],,
92308,CA Secretary of State,Leondra R. Kruger,['(415) 865-7000'],,
94941,Governor of California,Gavin Newsom,['(916) 445-2841'],,
94941,Lieutenant Governor of California,Eleni Kounalakis,['(916) 445-8994'],,
94941,CA Supreme Court Justice,Mariano-Florentino Cuéllar,['(415) 865-7000'],,
94941,CA State Superintendent of Public Instruction,Goodwin H. Liu,['(415) 865-7000'],,
94941,CA State Treasurer,Carol A. Corrigan,['(415) 865-7000'],,
94941,CA Attorney General,Tani G. Cantil-Sakauye,['(415) 865-7000'],,
94941,CA State Controller,Joshua P. Groban,['(415) 865-7000'],,
94941,CA Insurance Commissioner,Ming W. Chin,['(415) 865-7000'],,
94941,CA Secretary of State,Leondra R. Kruger,['(415) 865-7000'],,
90304,Governor of California,Gavin Newsom,['(916) 445-2841'],,
90304,Lieutenant Governor of California,Eleni Kounalakis,['(916) 445-8994'],,
90304,CA Supreme Court Justice,Mariano-Florentino Cuéllar,['(415) 865-7000'],,
90304,CA State Superintendent of Public Instruction,Goodwin H. Liu,['(415) 865-7000'],,
90304,CA State Treasurer,Carol A. Corrigan,['(415) 865-7000'],,
90304,CA Attorney General,Tani G. Cantil-Sakauye,['(415) 865-7000'],,
90304,CA State Controller,Joshua P. Groban,['(415) 865-7000'],,
90304,CA Insurance Commissioner,Ming W. Chin,['(415) 865-7000'],,
90304,CA Secretary of State,Leondra R. Kruger,['(415) 865-7000'],,
92660,Governor of California,Gavin Newsom,['(916) 445-2841'],,
92660,Lieutenant Governor of California,Eleni Kounalakis,['(916) 445-8994'],,
92660,CA Supreme Court Justice,Mariano-Florentino Cuéllar,['(415) 865-7000'],,
92660,CA State Superintendent of Public Instruction,Goodwin H. Liu,['(415) 865-7000'],,
92660,CA State Treasurer,Carol A. Corrigan,['(415) 865-7000'],,
92660,CA Attorney General,Tani G. Cantil-Sakauye,['(415) 865-7000'],,
92660,CA State Controller,Joshua P. Groban,['(415) 865-7000'],,
92660,CA Insurance Commissioner,Ming W. Chin,['(415) 865-7000'],,
92660,CA Secretary of State,Leondra R. Kruger,['(415) 865-7000'],,
92101,Governor of California,Gavin Newsom,['(916) 445-2841'],,
92101,Lieutenant Governor of California,Eleni Kounalakis,['(916) 445-8994'],,
92101,CA Supreme Court Justice,Mariano-Florentino Cuéllar,['(415) 865-7000'],,
92101,CA State Superintendent of Public Instruction,Goodwin H. Liu,['(415) 865-7000'],,
92101,CA State Treasurer,Carol A. Corrigan,['(415) 865-7000'],,
92101,CA Attorney General,Tani G. Cantil-Sakauye,['(415) 865-7000'],,
92101,CA State Controller,Joshua P. Groban,['(415) 865-7000'],,
92101,CA Insurance Commissioner,Ming W. Chin,['(415) 865-7000'],,
92101,CA Secretary of State,Leondra R. Kruger,['(415) 865-7000'],,
92101,San Diego Mayor,Tony Thurmond,['(916) 319-0800'],,
92101,San Diego City Attorney,Fiona Ma,['(916) 653-2995'],,
91607,Governor of California,Gavin Newsom,['(916) 445-2841'],,
91607,Lieutenant Governor of California,Eleni Kounalakis,['(916) 445-8994'],,
91607,CA Supreme Court Justice,Mariano-Florentino Cuéllar,['(415) 865-7000'],,
91607,CA State Superintendent of Public Instruction,Goodwin H. Liu,['(415) 865-7000'],,
91607,CA State Treasurer,Carol A. Corrigan,['(415) 865-7000'],,
91607,CA Attorney General,Tani G. Cantil-Sakauye,['(415) 865-7000'],,
91607,CA State Controller,Joshua P. Groban,['(415) 865-7000'],,
91607,CA Insurance Commissioner,Ming W. Chin,['(415) 865-7000'],,
91607,CA Secretary of State,Leondra R. Kruger,['(415) 865-7000'],,
91607,Los Angeles City Attorney,Tony Thurmond,['(916) 319-0800'],,
91607,Los Angeles City Controller,Fiona Ma,['(916) 653-2995'],,
91607,Los Angeles Mayor,Xavier Becerra,['(916) 445-9555'],,
91356,Governor of California,Gavin Newsom,['(916) 445-2841'],,
91356,Lieutenant Governor of California,Eleni Kounalakis,['(916) 445-8994'],,
91356,CA Supreme Court Justice,Mariano-Florentino Cuéllar,['(415) 865-7000'],,
91356,CA State Superintendent of Public Instruction,Goodwin H. Liu,['(415) 865-7000'],,
91356,CA State Treasurer,Carol A. Corrigan,['(415) 865-7000'],,
91356,CA Attorney General,Tani G. Cantil-Sakauye,['(415) 865-7000'],,
91356,CA State Controller,Joshua P. Groban,['(415) 865-7000'],,
91356,CA Insurance Commissioner,Ming W. Chin,['(415) 865-7000'],,
91356,CA Secretary of State,Leondra R. Kruger,['(415) 865-7000'],,
91356,Los Angeles City Attorney,Tony Thurmond,['(916) 319-0800'],,
91356,Los Angeles City Controller,Fiona Ma,['(916) 653-2995'],,
91356,Los Angeles Mayor,Xavier Becerra,['(916) 445-9555'],,
91010,Governor of California,Gavin Newsom,['(916) 445-2841'],,
91010,Lieutenant Governor of California,Eleni Kounalakis,['(916) 445-8994'],,
91010,CA Supreme Court Justice,Mariano-Florentino Cuéllar,['(415) 865-7000'],,
91010,CA State Superintendent of Public Instruction,Goodwin H. Liu,['(415) 865-7000'],,
91010,CA State Treasurer,Carol A. Corrigan,['(415) 865-7000'],,
91010,CA Attorney General,Tani G. Cantil-Sakauye,['(415) 865-7000'],,
91010,CA State Controller,Joshua P. Groban,['(415) 865-7000'],,
91010,CA Insurance Commissioner,Ming W. Chin,['(415) 865-7000'],,
91010,CA Secretary of State,Leondra R. Kruger,['(415) 865-7000'],,
94518,Governor of California,Gavin Newsom,['(916) 445-2841'],,
94518,Lieutenant Governor of California,Eleni Kounalakis,['(916) 445-8994'],,
94518,CA Supreme Court Justice,Mariano-Florentino Cuéllar,['(415) 865-7000'],,
94518,CA State Superintendent of Public Instruction,Goodwin H. Liu,['(415) 865-7000'],,
